long,lat,label
106.18075034600008,11.651677716000052,False
106.18153028100004,11.651404305000028,False
106.18238233100004,11.650949141000067,False
106.18328300600005,11.650630481000064,False
106.18304431400009,11.65261728400003,False
106.18411907500005,11.65211083500003,False
106.18361711500006,11.654086251000024,False
106.18466417100007,11.653671463000023,False
106.18189430500009,11.653799548000052,False
106.18283878400005,11.65395198400006,False
106.18252638800004,11.653217802000029,False
106.18119797700005,11.653937234000068,False
106.18186622900004,11.652145404000066,False
106.18182863000004,11.652613824000072,False
106.18227667300005,11.652398583000036,False
106.17973007600004,11.651844237000034,False
106.18097152100006,11.650189543000067,False
106.18132798200008,11.649547342000062,False
106.18266056100003,11.649543653000023,False
106.18003986100005,11.650419924000062,False
106.17966233800009,11.650450918000049,False
106.17898567900004,11.649917785000072,False
106.17882717800006,11.649602969000057,False
106.17880659200004,11.649408954000023,False
106.17869302100009,11.649132383000053,False
106.17853866900003,11.648794892000067,False
106.17843480400006,11.64864750700002,False
106.17842531200004,11.648415260000036,False
106.17935520700009,11.647912464000058,False
106.17945146700004,11.647729025000046,False
106.17953676300004,11.64752003500007,False
106.18056716700004,11.645882581000023,False
106.18104941000009,11.646837877000053,False
106.17950250800004,11.645749711000065,False
106.18119096500004,11.645272849000037,False
106.18106490700006,11.644731902000046,False
106.17804256200009,11.645748428000047,False
106.17789286000004,11.646639461000063,False
106.17864569600005,11.64639444900007,False
106.18380830400008,11.645357068000068,False
106.18470314700004,11.645944195000029,False
106.18459652600006,11.648592509000023,False
106.18580134700004,11.648149408000052,False
106.18678440200004,11.649375118000023,False
106.18731388800006,11.646200875000034,False
106.18531380600005,11.64242431100007,False
106.18315150900008,11.631645985000034,False
106.17987601300005,11.632062769000072,False
106.17792032300008,11.634865451000053,False
106.17699260600004,11.640225489000043,False
106.14600205700005,11.635190179000062,False
106.14302684000006,11.632804848000037,False
106.14570095100004,11.631390564000071,False
106.14693322800008,11.628576972000076,False
106.14962214100007,11.627050631000031,False
106.14856872000009,11.626923570000033,False
106.14512065200006,11.626550375000022,False
106.13621645400008,11.660424059000036,False
106.13913991700008,11.656183363000023,False
106.13392191200006,11.650297977000037,False
106.13015874200003,11.652638695000064,False
106.15938639300003,11.65969859300003,False
106.16046579700009,11.655914670000072,False
106.16454180700003,11.657200437000029,False
106.16881284300005,11.659312895000028,False
106.17038071300004,11.661003402000064,False
106.17341420400004,11.661654128000066,False
106.17419421800008,11.664631030000066,False
106.17726987700009,11.663342089000023,False
106.17844204000004,11.658018200000072,False
106.18002615500006,11.655197740000062,False
106.16987907600009,11.652679794000052,False
106.16742995500005,11.654359055000045,False
106.16942978000009,11.64415985100004,False
106.16287778300004,11.64460691000005,False
106.15671322600008,11.643818318000058,False
106.15392102100007,11.648282317000051,False
106.14538779500003,11.647612381000044,False
106.14487675000004,11.650996444000045,False
106.19758935600004,11.632152399000065,False
106.19651198400004,11.63045230700004,False
106.19567279100004,11.628361078000069,False
106.19398850700009,11.628935932000047,False
106.19025361000008,11.630903466000063,False
106.18742398500007,11.628108744000032,False
